pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.1,0.99897,0.16955,13.344,-0.45088,0.00663163,-0.0115,0.00074474
2.37E+06,300.16,1,-0.099714,15.084,-0.16686,0.00652652,-0.0115,0.00068235
2.37E+06,300.17,1,-0.11609,14.989,-0.16822,0.00651016,-0.0115,0.00067196
2.37E+06,300.15,1,-0.086719,15.192,-0.15946,0.00654287,-0.0115,0.00069274
2.37E+06,300.17,0.99989,-0.10395,13.949,-0.24344,0.00650995,-0.0115,0.00071147
2.37E+06,300.16,0.99995,-0.088354,14.559,-0.20715,0.00652641,-0.0115,0.00070211
2.37E+06,300.17,0.99994,-0.11531,14.475,-0.20315,0.00651006,-0.0115,0.00069172
2.37E+06,300.16,1,-0.12746,15.101,-0.12823,0.00652654,-0.0115,0.00066358
2.37E+06,300.15,1,-0.11109,15.196,-0.12687,0.00654289,-0.0115,0.00067397
2.37E+06,300.18,1,-0.095579,13.941,-0.077537,0.00639824,-0.0115,0.0006863
2.37E+06,300.18,1,-0.18959,15.002,-0.099534,0.00639367,-0.0115,0.00064636
2.37E+06,300.19,1,-0.0031599,12.813,-0.076124,0.00637782,-0.0115,0.00069144
2.37E+06,300.18,1,-0.10338,13.932,-0.085337,0.00638575,-0.0115,0.0006689
2.37E+06,300.18,1,-0.18179,15.011,-0.091733,0.00640617,-0.0115,0.00066377
2.37E+06,300.19,1,-0.061519,13.503,-0.050868,0.00639292,-0.0115,0.00070439
2.37E+06,300.16,0.9995,-0.36052,12.08,-0.31188,0.00651222,-0.0115,0.00075059
2.37E+06,300.14,0.99904,-0.19373,13.242,-0.32099,0.00654547,-0.0115,0.00074809
2.37E+06,300.15,0.99994,-0.09802,14.313,-0.2123,0.00654435,-0.0115,0.00072961
2.37E+06,300.12,0.99822,-0.2809,12.161,-0.42702,0.00654659,-0.0115,0.00076658
2.37E+06,300.14,0.99883,-0.31842,12.092,-0.3797,0.00652941,-0.0115,0.00075859
2.37E+06,300.16,0.99971,-0.23584,13.23,-0.25317,0.00652829,-0.0115,0.0007401
2.37E+06,300.13,0.99918,0.09024,13.231,-0.40767,0.00657826,-0.0115,0.00074732
2.37E+06,300.12,0.99867,-0.10242,12.7,-0.41754,0.00656243,-0.0115,0.00075695
2.37E+06,300.14,0.99958,-0.0067081,13.771,-0.30885,0.00656131,-0.0115,0.00073846
2.37E+06,300.16,1,-0.15642,15.122,-0.056746,0.00652822,-0.0115,0.00062764
2.37E+06,300.16,1,-0.15631,15.13,-0.024597,0.00654282,-0.0115,0.0006226
2.37E+06,300.17,1,-0.17913,15.102,-0.020958,0.00653205,-0.0115,0.00061007
2.37E+06,300.16,1,-0.14769,15.159,-0.089583,0.00652827,-0.0115,0.00064394
2.37E+06,300.16,1,-0.14378,15.171,-0.05564,0.00654287,-0.0115,0.0006389
2.37E+06,300.18,1,-0.24293,15.05,-0.017767,0.00647698,-0.0115,0.00055552
2.37E+06,300.18,1,-0.23268,15.053,-0.028043,0.0064571,-0.0115,0.00055709
2.37E+06,300.18,1,-0.26039,15.057,0.0098879,0.00649213,-0.0115,0.00055569
2.37E+06,300.18,1,-0.26698,15.041,0.028305,0.0065296,-0.0115,0.00055643
2.37E+06,300.18,1,-0.25014,15.066,0.020919,0.00652544,-0.0115,0.00057699
