pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.21E+06,3.00E+02,9.96E-01,3.89E-02,12.9472014,-9.48E-01,6.54E-03,-1.15E-02,-7.02E-04
2.21E+06,2.99E+02,9.97E-01,2.41E-01,12.85991404,-1.02E+00,6.55E-03,-1.15E-02,-6.85E-04
2.21E+06,3.00E+02,9.93E-01,6.53E-03,13.00342324,-7.76E-01,6.53E-03,-1.15E-02,-6.92E-04
2.21E+06,2.99E+02,9.90E-01,6.87E-01,12.23816156,-5.80E-01,6.54E-03,-1.15E-02,-6.04E-04
2.21E+06,2.99E+02,9.95E-01,7.96E-01,12.29794937,-3.60E-01,6.53E-03,-1.15E-02,-6.15E-04
2.21E+06,2.99E+02,9.95E-01,7.59E-01,12.18606474,-7.27E-01,6.54E-03,-1.15E-02,-6.25E-04
2.21E+06,2.99E+02,9.74E-01,7.36E-01,12.84346281,1.27E-01,6.52E-03,-1.15E-02,-5.48E-04
2.21E+06,2.99E+02,9.84E-01,7.50E-01,12.43599582,1.50E-02,6.52E-03,-1.15E-02,-5.68E-04
2.21E+06,2.99E+02,9.72E-01,7.95E-01,13.01320365,-5.57E-02,6.53E-03,-1.15E-02,-5.59E-04
2.21E+06,2.99E+02,9.51E-01,8.30E-01,13.7784374,-5.58E-02,6.53E-03,-1.15E-02,-5.50E-04
2.21E+06,2.99E+02,9.59E-01,8.52E-01,14.10153151,-1.10E-01,6.54E-03,-1.15E-02,-5.34E-04
2.21E+06,2.99E+02,9.53E-01,8.34E-01,13.41723896,4.37E-02,6.52E-03,-1.15E-02,-5.40E-04
2.21E+06,2.99E+02,9.50E-01,7.75E-01,13.96139085,-1.34E-01,6.55E-03,-1.15E-02,-5.51E-04
2.21E+06,2.99E+02,9.59E-01,7.75E-01,14.18841666,-1.47E-01,6.56E-03,-1.15E-02,-5.51E-04
2.21E+06,2.99E+02,9.60E-01,8.21E-01,14.23222184,-1.12E-01,6.55E-03,-1.15E-02,-5.37E-04
2.21E+06,2.99E+02,9.69E-01,7.46E-01,13.06722722,-2.05E-01,6.54E-03,-1.15E-02,-5.68E-04
2.21E+06,2.99E+02,9.83E-01,7.36E-01,12.46646162,-9.19E-02,6.52E-03,-1.15E-02,-5.77E-04
2.21E+06,2.99E+02,9.76E-01,7.03E-01,12.75938011,-3.74E-01,6.54E-03,-1.15E-02,-5.85E-04
2.21E+06,2.99E+02,9.58E-01,6.30E-01,13.87334998,-2.36E-01,6.56E-03,-1.15E-02,-5.68E-04
2.21E+06,2.99E+02,9.53E-01,7.09E-01,13.72485711,-1.86E-01,6.55E-03,-1.15E-02,-5.68E-04
2.21E+06,2.99E+02,9.68E-01,6.48E-01,13.21398847,-3.82E-01,6.55E-03,-1.15E-02,-5.82E-04
2.21E+06,2.99E+02,9.89E-01,8.38E-01,12.24864184,-1.21E-01,6.52E-03,-1.15E-02,-5.88E-04
2.21E+06,2.99E+02,9.94E-01,8.84E-01,12.23178905,-1.50E-01,6.53E-03,-1.15E-02,-6.06E-04
2.21E+06,2.99E+02,9.88E-01,7.85E-01,12.27879595,-3.46E-01,6.54E-03,-1.15E-02,-5.95E-04
2.22E+06,2.99E+02,9.95E-01,-7.48E-01,12.93712862,3.13E-01,6.60E-03,-1.15E-02,-8.50E-04
2.22E+06,2.99E+02,9.94E-01,-8.72E-01,12.77936439,6.89E-01,6.59E-03,-1.15E-02,-8.61E-04
2.22E+06,2.99E+02,9.95E-01,-8.28E-01,12.90567774,4.92E-01,6.60E-03,-1.15E-02,-8.69E-04
2.22E+06,2.99E+02,9.87E-01,-1.10E+00,11.72650371,7.93E-01,6.58E-03,-1.15E-02,-8.72E-04
2.22E+06,2.99E+02,9.53E-01,-1.28E+00,9.974418286,7.89E-01,6.58E-03,-1.15E-02,-8.91E-04
2.22E+06,2.99E+02,9.92E-01,-9.35E-01,12.18411809,4.34E-01,6.60E-03,-1.15E-02,-8.80E-04
2.22E+06,2.99E+02,9.46E-01,-1.98E+00,9.890525238,-2.94E-01,6.58E-03,-1.15E-02,-9.00E-04
2.22E+06,2.99E+02,9.38E-01,-1.04E+00,8.945418087,-2.23E-01,6.60E-03,-1.15E-02,-9.09E-04
2.22E+06,2.99E+02,9.92E-01,-1.15E+00,11.91624646,5.26E-01,6.60E-03,-1.15E-02,-8.89E-04
